make_model,body_type,price,vat,km,hp,type,previous_owners,warranty,paint_type,nr_of_doors,nr_of_seats,gearing_type,displacement,weight,drive_chain,fuel,emission_class,emission_label,gears,comb_consumption,inspection_new,age,cc_index,em_index,ex_index,ss_index,leather_
Opel Insignia,Sedans,10950,VAT deductible,76000,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1571.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,3.0,10.0,2.0,1.0,11.0,0.0
Opel Insignia,Sedans,10950,VAT deductible,88000,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1571.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,2.0,7.0,2.0,3.0,11.0,0.0
Opel Insignia,Sedans,10950,VAT deductible,88000,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1571.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,2.0,7.0,2.0,3.0,11.0,0.0
Opel Insignia,Sedans,10950,VAT deductible,88000,100.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1598.0,2300.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,2.0,6.0,2.0,3.0,9.0,0.0
Opel Insignia,Sedans,10950,VAT deductible,88000,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1571.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,2.0,7.0,2.0,3.0,11.0,0.0
Opel Insignia,Sedans,10950,VAT deductible,93000,100.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1598.0,2300.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,2.0,6.0,2.0,3.0,9.0,0.0
Opel Insignia,Station wagon,10950,VAT deductible,122000,88.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,3.0,17.0,7.0,1.0,10.0,0.0
Opel Insignia,Sedans,10910,Unknown,85905,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1441.0,front,Diesel,Euro 6,4.0,6.0,4.0,No,2.0,18.0,5.0,3.0,16.0,0.0
Opel Insignia,Station wagon,10900,Unknown,126100,88.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,3.0,18.0,7.0,1.0,13.0,0.0
Opel Insignia,Station wagon,10900,Unknown,119000,100.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,3.0,No,3.0,18.0,5.0,3.0,16.0,0.0
Opel Insignia,Station wagon,10740,Unknown,150000,88.0,Used,2.0,No,Metallic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,3.0,9.0,1.0,1.0,13.0,0.0
Opel Insignia,Station wagon,10500,VAT deductible,69000,88.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,3.0,14.0,4.0,2.0,12.0,0.0
Opel Insignia,Sedans,10799,Unknown,153413,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1613.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,3.0,17.0,7.0,2.0,14.0,0.0
Opel Insignia,Sedans,10899,VAT deductible,92870,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1513.0,front,Diesel,Euro 6,4.0,6.0,3.8,No,2.0,11.0,6.0,1.0,11.0,0.0
Opel Insignia,Sedans,10500,VAT deductible,42000,103.0,Used,3.0,warranty,Metallic,5.0,5.0,Manual,1364.0,1503.0,front,Benzine,Euro 6,4.0,6.0,5.3,No,3.0,7.0,1.0,3.0,11.0,0.0
Opel Insignia,Other,10600,Unknown,107000,83.4,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1600.0,1503.0,front,Diesel,Euro 6,4.0,6.0,4.363157894736841,No,2.0,18.0,5.0,3.0,16.0,0.0
Opel Insignia,Station wagon,10500,Unknown,60000,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1701.0,front,Benzine,Euro 6,4.0,6.0,6.2,No,2.0,3.0,1.0,1.0,9.0,0.0
Opel Insignia,Sedans,10500,VAT deductible,42000,103.0,Used,3.0,warranty,Metallic,5.0,5.0,Manual,1364.0,1503.0,front,Benzine,Euro 6,4.0,6.0,5.3,No,3.0,7.0,1.0,3.0,11.0,0.0
Opel Insignia,Station wagon,10490,VAT deductible,187000,100.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1626.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,11.0,4.0,1.0,9.0,0.0
Opel Insignia,Sedans,10450,VAT deductible,76000,88.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1596.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,10.0,2.0,1.0,11.0,0.0
Opel Insignia,Sedans,10450,VAT deductible,76000,88.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1596.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,10.0,2.0,1.0,11.0,0.0
Opel Insignia,Station wagon,10395,VAT deductible,124608,100.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,3.9,Yes,3.0,10.0,6.0,2.0,14.0,0.0
Opel Insignia,Station wagon,10480,VAT deductible,179000,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.5,Yes,3.0,23.0,5.0,6.0,20.0,1.0
Opel Insignia,Station wagon,10490,VAT deductible,190000,100.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,3.0,15.0,7.0,1.0,11.0,0.0
Opel Insignia,Sedans,10450,VAT deductible,76000,88.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1596.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,10.0,2.0,1.0,11.0,0.0
Opel Insignia,Sedans,10350,VAT deductible,43000,103.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1364.0,1503.0,front,Benzine,Euro 6,4.0,6.0,5.3,No,3.0,7.0,1.0,3.0,11.0,0.0
Opel Insignia,Compact,10350,VAT deductible,43000,103.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1364.0,1503.0,front,Benzine,Euro 6,4.0,6.0,5.3,No,3.0,7.0,1.0,3.0,11.0,0.0
Opel Insignia,Station wagon,10345,VAT deductible,134200,88.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.1,Yes,3.0,15.0,2.0,2.0,10.0,0.0
Opel Insignia,Station wagon,10000,Unknown,31500,100.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,2.0,16.0,7.0,4.0,17.0,0.0
Opel Insignia,Compact,10350,VAT deductible,43000,103.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1364.0,1503.0,front,Benzine,Euro 6,4.0,6.0,5.3,No,3.0,7.0,1.0,3.0,11.0,0.0
Opel Insignia,Station wagon,9980,VAT deductible,157809,100.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,3.0,14.0,3.0,3.0,11.0,0.0
Opel Insignia,Sedans,9900,Unknown,214999,100.0,Used,1.0,warranty,Uni/basic,4.0,5.0,Manual,1598.0,1513.0,front,Diesel,Euro 6,4.0,6.0,3.0,No,3.0,18.0,5.0,3.0,16.0,0.0
Opel Insignia,Sedans,9900,Unknown,124000,88.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1600.0,1503.0,front,Diesel,Euro 6,4.0,6.0,5.265329883570504,No,2.0,18.0,4.0,3.0,17.0,0.0
Opel Insignia,Sedans,9850,VAT deductible,108000,88.0,Used,1.0,warranty,Metallic,4.0,5.0,Manual,1598.0,1596.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,10.0,3.0,1.0,11.0,0.0
Opel Insignia,Sedans,9850,VAT deductible,108000,88.0,Used,1.0,warranty,Metallic,4.0,5.0,Manual,1598.0,1596.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,10.0,3.0,1.0,11.0,0.0
Opel Insignia,Station wagon,14990,Unknown,72728,83.42384105960265,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,2.0,18.0,5.0,3.0,16.0,0.0
Opel Insignia,Station wagon,15299,VAT deductible,51500,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1843.0,front,Diesel,Euro 6,4.0,6.0,5.6,No,3.0,15.0,5.0,3.0,16.0,0.0
Opel Insignia,Station wagon,15350,VAT deductible,82900,125.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1956.0,1733.0,front,Diesel,Euro 6,4.0,6.0,4.5,Yes,2.0,15.0,2.0,2.0,17.0,0.0
Opel Insignia,Station wagon,15290,VAT deductible,61400,125.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1956.0,1788.0,front,Diesel,Euro 6,4.0,6.0,4.7,No,3.0,17.0,6.0,3.0,16.0,0.0
Opel Insignia,Sedans,15200,Unknown,85000,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1613.0,front,Diesel,Euro 6,4.0,6.0,4.3,No,3.0,24.0,8.0,5.0,20.0,0.0
Opel Insignia,Station wagon,15190,VAT deductible,79980,100.0,Used,1.0,No,Uni/basic,4.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,2.0,24.0,7.0,4.0,19.0,1.0
Opel Insignia,Station wagon,15250,Unknown,91000,125.0,Used,2.0,No,Metallic,4.0,5.0,Manual,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.7,No,3.0,21.0,7.0,4.0,16.0,1.0
Opel Insignia,Station wagon,15490,Unknown,46000,88.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,3.0,19.0,8.0,4.0,14.0,0.0
Opel Insignia,Sedans,15000,Unknown,62100,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1664.0,front,Diesel,Euro 6,4.0,6.0,4.5,No,3.0,15.0,2.0,1.0,10.0,0.0
Opel Insignia,Station wagon,15790,Unknown,60000,88.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1713.0,front,Diesel,Euro 5,4.0,6.0,3.9,No,3.0,18.0,6.0,5.0,14.0,1.0
Opel Insignia,Station wagon,15390,VAT deductible,68341,103.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1364.0,1623.0,front,Benzine,Euro 6,4.0,6.0,5.508175182481752,Yes,3.0,18.0,4.0,3.0,13.0,0.0
Opel Insignia,Station wagon,15000,Unknown,73130,100.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,3.0,18.0,5.0,3.0,16.0,0.0
Opel Insignia,Sedans,15845,Unknown,41028,103.0,Used,2.0,No,Metallic,4.0,5.0,Manual,1364.0,1503.0,front,Benzine,Euro 6,4.0,6.0,5.6,Yes,3.0,15.0,6.0,3.0,8.0,0.0
Opel Insignia,Sedans,15790,Unknown,15900,103.0,Used,2.0,No,Metallic,4.0,5.0,Manual,1400.0,1618.0,front,Benzine,Euro 6,4.0,6.0,5.3,No,3.0,11.0,4.0,3.0,10.0,0.0
Opel Insignia,Station wagon,15750,VAT deductible,118450,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1733.0,front,Diesel,Euro 6,4.0,6.0,4.5,No,3.0,23.0,6.0,6.0,22.0,1.0
Opel Insignia,Station wagon,15750,VAT deductible,42000,103.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1364.0,1623.0,front,Benzine,Euro 6,4.0,6.0,5.6,No,2.0,18.0,6.0,1.0,12.0,0.0
Opel Insignia,Station wagon,15750,VAT deductible,42000,103.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1364.0,1623.0,front,Benzine,Euro 6,4.0,6.0,5.6,No,2.0,18.0,6.0,1.0,12.0,0.0
Opel Insignia,Station wagon,15700,Unknown,40000,103.0,Used,0.0,No,Metallic,5.0,5.0,Manual,1364.0,1623.0,front,Benzine,Euro 6,4.0,6.0,5.6,Yes,2.0,14.0,7.0,2.0,13.0,0.0
Opel Insignia,Sedans,15690,Unknown,42000,100.0,Used,2.0,No,Metallic,5.0,5.0,Manual,1598.0,1503.0,front,Diesel,Euro 6,4.0,6.0,4.5,Yes,3.0,19.0,7.0,2.0,17.0,0.0
Opel Insignia,Station wagon,15500,VAT deductible,120000,125.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1956.0,1788.0,front,Diesel,Euro 6,4.0,6.0,5.4,No,3.0,18.0,9.0,5.0,22.0,0.0
Opel Insignia,Station wagon,15500,Unknown,45000,100.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,3.0,14.0,5.0,1.0,16.0,0.0
Opel Insignia,Sedans,15500,Unknown,92000,125.0,Used,1.0,No,Uni/basic,4.0,5.0,Manual,1956.0,1613.0,front,Diesel,Euro 6,4.0,6.0,4.3,No,3.0,3.0,1.0,1.0,9.0,0.0
Opel Insignia,Station wagon,15500,VAT deductible,74882,100.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1589.0,front,Diesel,Euro 6,4.0,6.0,4.3,No,3.0,13.0,4.0,2.0,12.0,1.0
Opel Insignia,Station wagon,15499,Unknown,55000,100.0,Used,2.0,No,Metallic,5.0,5.0,Manual,1598.0,1701.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,23.0,8.0,5.0,24.0,0.0
Opel Insignia,Station wagon,15499,Unknown,66210,101.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,3.0,7.0,1.0,1.0,8.0,0.0
Opel Insignia,Station wagon,15500,Unknown,40850,100.0,Used,2.0,No,Metallic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,3.9,Yes,3.0,21.0,6.0,7.0,19.0,0.0
Opel Insignia,Other,15490,Unknown,10791,88.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1596.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,18.0,5.0,3.0,16.0,0.0
Opel Insignia,Station wagon,15490,VAT deductible,50505,100.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,Yes,2.0,12.0,3.0,3.0,14.0,0.0
Opel Insignia,Station wagon,15490,VAT deductible,102000,125.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.5,Yes,3.0,22.0,7.0,5.0,22.0,1.0
Opel Insignia,Station wagon,15490,VAT deductible,39000,88.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1733.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,19.0,8.0,4.0,13.0,0.0
Opel Insignia,Station wagon,15490,Unknown,92700,100.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,4.3,No,3.0,19.0,7.0,7.0,14.0,0.0
Opel Insignia,Station wagon,15490,VAT deductible,70000,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1843.0,front,Diesel,Euro 6,4.0,6.0,4.5,No,3.0,20.0,5.0,3.0,13.0,0.0
Opel Insignia,Station wagon,15490,VAT deductible,70000,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1843.0,front,Diesel,Euro 6,4.0,6.0,4.5,No,3.0,20.0,5.0,3.0,13.0,0.0
Opel Insignia,Station wagon,15480,VAT deductible,27679,125.0,Used,1.0,No,Uni/basic,4.0,5.0,Manual,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,2.0,13.0,3.0,1.0,6.0,0.0
Opel Insignia,Station wagon,15480,VAT deductible,112130,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1733.0,front,Diesel,Euro 6,4.0,6.0,4.5,Yes,3.0,25.0,7.0,6.0,22.0,1.0
Opel Insignia,Station wagon,15450,VAT deductible,146758,100.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1564.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,17.0,3.0,3.0,15.0,1.0
Opel Insignia,Station wagon,15450,VAT deductible,71069,103.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1364.0,1623.0,front,Benzine,Euro 6,4.0,6.0,7.9,Yes,3.0,13.0,5.0,3.0,15.0,0.0
Opel Insignia,Station wagon,15450,Unknown,59880,103.0,Used,2.0,No,Metallic,5.0,5.0,Manual,1364.0,1613.0,front,Benzine,Euro 6,4.0,6.0,5.8,Yes,3.0,16.0,7.0,3.0,13.0,0.0
Opel Insignia,Station wagon,15450,VAT deductible,71069,103.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1364.0,1623.0,front,Benzine,Euro 6,4.0,6.0,7.9,Yes,3.0,13.0,5.0,3.0,15.0,0.0
Opel Insignia,Station wagon,15450,VAT deductible,76450,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1733.0,front,Diesel,Euro 6,4.0,6.0,4.5,No,3.0,20.0,7.0,6.0,16.0,0.0
Opel Insignia,Station wagon,15450,VAT deductible,32651,88.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1664.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,2.0,16.0,7.0,5.0,12.0,0.0
Opel Insignia,Station wagon,15450,VAT deductible,96721,125.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.5,Yes,3.0,24.0,7.0,9.0,23.0,1.0
Opel Insignia,Station wagon,15440,VAT deductible,49992,103.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1364.0,1623.0,front,Benzine,Euro 6,4.0,6.0,5.6,No,3.0,11.0,5.0,1.0,12.0,0.0
Opel Insignia,Station wagon,15400,Unknown,38000,100.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1701.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,18.0,7.0,5.0,20.0,0.0
Opel Insignia,Station wagon,15400,Unknown,56013,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1613.0,front,Diesel,Euro 6,4.0,6.0,5.1,No,3.0,21.0,6.0,5.0,15.0,1.0
Opel Insignia,Station wagon,14999,VAT deductible,39950,100.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,3.9,Yes,3.0,22.0,7.0,6.0,21.0,1.0
Opel Insignia,Station wagon,14998,Unknown,59456,100.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1701.0,front,Diesel,Euro 6,4.0,6.0,3.9,No,3.0,9.0,1.0,1.0,13.0,0.0
Opel Insignia,Station wagon,14995,VAT deductible,153683,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1564.0,front,Diesel,Euro 6,1.0,6.0,4.1,No,3.0,14.0,5.0,3.0,12.0,1.0
Opel Insignia,Station wagon,14995,VAT deductible,31900,88.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,3.0,13.0,5.0,3.0,9.0,0.0
Opel Insignia,Station wagon,14990,VAT deductible,33000,88.0,Used,2.0,No,Metallic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,3.0,13.0,5.0,1.0,9.0,0.0
Opel Insignia,Station wagon,14995,VAT deductible,31665,88.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,3.0,13.0,5.0,3.0,9.0,0.0
Opel Insignia,Sedans,14990,Unknown,80000,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,2000.0,1503.0,front,Diesel,Euro 5,4.0,6.0,5.0,Yes,3.0,11.0,1.0,3.0,7.0,0.0
Opel Insignia,Station wagon,14990,VAT deductible,115450,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.5,No,3.0,25.0,9.0,6.0,21.0,1.0
Opel Insignia,Station wagon,14990,VAT deductible,96750,125.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,4.5,No,3.0,23.0,8.0,6.0,17.0,1.0
Opel Insignia,Station wagon,14990,Unknown,72728,83.42384105960265,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,No,2.0,18.0,5.0,3.0,16.0,0.0
Opel Insignia,Station wagon,18479,VAT deductible,112895,125.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.5,Yes,2.0,26.0,8.0,3.0,20.0,1.0
Opel Insignia,Station wagon,19980,VAT deductible,52150,125.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1956.0,1901.0,front,Diesel,Euro 6,4.0,6.0,6.4,No,2.0,18.0,7.0,5.0,17.0,0.0
Opel Insignia,Sedans,19890,VAT deductible,25047,100.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1598.0,1522.0,front,Diesel,Euro 6d-TEMP,4.0,6.0,5.5,No,2.0,22.0,5.0,3.0,18.0,1.0
Opel Insignia,Station wagon,18950,VAT deductible,64000,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1462.0,front,Diesel,Euro 6,4.0,6.0,5.2,No,2.0,19.0,8.0,3.0,17.0,0.0
Opel Insignia,Station wagon,20500,VAT deductible,25494,125.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Automatic,1956.0,1623.0,front,Diesel,Euro 6,4.0,8.0,5.0,No,2.0,12.0,2.0,2.0,8.0,0.0
Opel Insignia,Sedans,19880,Unknown,45848,121.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1490.0,1503.0,front,Benzine,Euro 6,4.0,6.0,6.0,Yes,2.0,16.0,4.0,2.0,19.0,1.0
Opel Insignia,Station wagon,20900,Unknown,23900,100.0,Employee's car,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1585.0,front,Diesel,Euro 6,4.0,6.0,5.2,No,1.0,19.0,6.0,3.0,21.0,1.0
Opel Insignia,Station wagon,21450,VAT deductible,28850,121.0,Employee's car,1.0,No,Metallic,4.0,5.0,Automatic,1490.0,1623.0,front,Benzine,Euro 6,4.0,6.0,5.7,No,1.0,21.0,5.0,6.0,17.0,0.0
Opel Insignia,Station wagon,21690,VAT deductible,29100,121.0,Employee's car,1.0,No,Metallic,4.0,5.0,Automatic,1490.0,1623.0,front,Benzine,Euro 6,4.0,6.0,6.2,No,1.0,21.0,5.0,5.0,16.0,1.0
Opel Insignia,Station wagon,21950,VAT deductible,24152,121.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,1490.0,1623.0,front,Benzine,Euro 6,4.0,6.0,6.2,Yes,1.0,21.0,5.0,3.0,19.0,1.0
Opel Insignia,Sedans,21690,VAT deductible,24390,100.0,Used,1.0,warranty,Metallic,5.0,5.0,Automatic,1598.0,1522.0,front,Diesel,Euro 6,5.0,6.0,5.5,Yes,1.0,24.0,6.0,5.0,22.0,1.0
Opel Insignia,Sedans,21890,VAT deductible,22600,100.0,Used,1.0,No,Uni/basic,5.0,5.0,Automatic,1598.0,1503.0,front,Diesel,Euro 6,4.0,6.0,5.1,Yes,2.0,19.0,6.0,2.0,16.0,0.0
Opel Insignia,Sedans,21940,VAT deductible,24620,125.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,1956.0,1503.0,front,Diesel,Euro 6,4.0,8.0,5.5,Yes,1.0,22.0,6.0,3.0,21.0,1.0
Opel Insignia,Station wagon,21950,VAT deductible,31206,121.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1490.0,1623.0,front,Benzine,Euro 6,4.0,6.0,6.1,Yes,1.0,22.0,6.0,6.0,18.0,1.0
Opel Insignia,Sedans,21980,VAT deductible,29957,121.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1490.0,1503.0,front,Benzine,Euro 6,4.0,6.0,6.1,Yes,2.0,21.0,6.0,5.0,18.0,0.0
Opel Insignia,Station wagon,21980,VAT deductible,27800,125.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1956.0,1623.0,front,Diesel,Euro 6,4.0,6.0,5.508175182481752,Yes,2.0,19.0,5.0,3.0,17.0,1.0
Opel Insignia,Sedans,21990,VAT deductible,13990,121.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1490.0,1503.0,front,Other,Euro 6,4.0,6.0,6.0,Yes,2.0,21.0,6.0,4.0,19.0,0.0
Opel Insignia,Sedans,21990,VAT deductible,13990,121.0,Used,1.0,No,Metallic,5.0,5.0,Automatic,1490.0,1503.0,front,Other,Euro 6,4.0,6.0,6.0,Yes,2.0,21.0,6.0,4.0,19.0,0.0
Opel Insignia,Sedans,21990,VAT deductible,13860,121.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,1490.0,1503.0,front,Benzine,Euro 6,4.0,6.0,6.1,Yes,1.0,18.0,5.0,2.0,18.0,1.0
Opel Insignia,Station wagon,21690,VAT deductible,26960,121.0,Employee's car,1.0,No,Uni/basic,4.0,5.0,Automatic,1500.0,1623.0,front,Benzine,Euro 6,4.0,6.0,6.2,Yes,1.0,15.0,5.0,2.0,17.0,0.0
Opel Insignia,Station wagon,21990,VAT deductible,27941,121.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,1490.0,1623.0,front,Benzine,Euro 6,4.0,6.0,6.2,Yes,1.0,22.0,5.0,5.0,19.0,0.0
Opel Insignia,Station wagon,21850,VAT deductible,29300,121.0,Used,1.0,No,Metallic,4.0,5.0,Automatic,1490.0,1522.0,front,Benzine,Euro 6d-TEMP,4.0,6.0,6.2,Yes,1.0,14.0,3.0,3.0,11.0,0.0
Opel Insignia,Station wagon,15909,Unknown,20346,100.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1598.0,1701.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,2.0,7.0,1.0,1.0,2.0,0.0
Opel Insignia,Station wagon,15909,Unknown,20346,100.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1598.0,1701.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,2.0,7.0,2.0,1.0,3.0,0.0
Opel Insignia,Station wagon,15909,Unknown,20346,100.0,Used,1.0,warranty,Uni/basic,5.0,5.0,Manual,1598.0,1701.0,front,Diesel,Euro 6,4.0,6.0,4.1,No,2.0,7.0,2.0,2.0,3.0,0.0
